"status"	"copyright"	"response.docs.web_url"	"response.docs.snippet"	"response.docs.lead_paragraph"	"response.docs.abstract"	"response.docs.print_page"	"response.docs.source"	"response.docs.pub_date"	"response.docs.document_type"	"response.docs.news_desk"	"response.docs.section_name"	"response.docs.subsection_name"	"response.docs.type_of_material"	"response.docs._id"	"response.docs.word_count"	"response.docs.uri"	"response.docs.headline.main"	"response.docs.headline.kicker"	"response.docs.headline.content_kicker"	"response.docs.headline.print_headline"	"response.docs.headline.name"	"response.docs.headline.seo"	"response.docs.headline.sub"	"response.docs.byline.original"	"response.docs.byline.organization"	"response.meta.hits"	"response.meta.offset"	"response.meta.time"
"1201"	"OK"	"Copyright (c) 2019 The New York Times Company. All Rights Reserved."	"https://www.nytimes.com/2015/10/28/world/europe/balkans-slovenia-reel-as-number-of-refugees-migrants-hits-record.html"	"Fresh fighting in Syria and growing fears of border closings are pushing record numbers to undertake a treacherous trek."	"SENTILJ, Slovenia — The small Balkan nations on the path of the human migration through Europe are seeing record numbers of asylum-seekers cross their borders, and are overwhelmed in their ability to manage the human flow."	"Fresh fighting in Syria and growing fears of border closings are pushing record numbers to undertake a treacherous trek."	"4"	"The New York Times"	"2015-10-28T00:55:14+0000"	"article"	"Foreign"	"World"	"Europe"	"News"	"nyt://article/f417d819-1dcc-5d01-bbf5-c89c954f4f5e"	1360	"nyt://article/f417d819-1dcc-5d01-bbf5-c89c954f4f5e"	"Balkans Reel as Number of Migrants Hits Record"	NA	NA	"Record Numbers of Migrants Enter Balkan Countries "	NA	NA	NA	"By Barbara Surk and Rick Lyman"	NA	1459	1200	67
"1202"	"OK"	"Copyright (c) 2019 The New York Times Company. All Rights Reserved."	"https://www.nytimes.com/2015/09/02/world/europe/for-thousands-of-exhausted-migrants-a-journeys-end-in-munich.html"	"The men, women and children were met by the police who escorted them to their first step in Germany — registration with the bureaucracy."	"MUNICH — The journey for more than 2,000 migrants, who overcame border crossings, deprivation and erratic enforcement of European migration policies on a land route through southeastern Europe, ended Tuesday when the trains that had carried them from the Hungarian capital rolled into Munich’s vast main station."	"The men, women and children were met by the police who escorted them to their first step in Germany — registration with the bureaucracy."	NA	"The New York Times"	"2015-09-02T03:04:31+0000"	"article"	"Foreign"	"World"	"Europe"	"News"	"nyt://article/657a5f36-7377-54cc-a753-140b1cfa7133"	1262	"nyt://article/657a5f36-7377-54cc-a753-140b1cfa7133"	"For Thousands of Exhausted Migrants, a Journey’s End in Munich"	NA	NA	NA	NA	NA	NA	"By Emmarie Huetteman and Katarina Johannsen"	NA	1459	1200	67
"1203"	"OK"	"Copyright (c) 2019 The New York Times Company. All Rights Reserved."	"https://www.nytimes.com/2015/10/09/opinion/a-refugee-lesson-for-europe.html"	"Milan's Holocaust memorial houses refugees, turning its back on the indifference that kills."	"MILAN — “Indifference” is the word engraved on the stark wall at the entrance to Milan’s Holocaust memorial, housed beneath the central railway station from which Jews were deported to Auschwitz and other Nazi camps. The premises vibrate when trains depart overhead, as if mirroring the shudder the place provokes."	"Milan's Holocaust memorial houses refugees, turning its back on the indifference that kills."	NA	"International New York Times"	"2015-10-08T10:11:36+0000"	"article"	"Editorial"	"Opinion"	NA	"Op-Ed"	"nyt://article/119478b7-cfa7-5b6b-b97f-8147dfc4a9bc"	827	"nyt://article/119478b7-cfa7-5b6b-b97f-8147dfc4a9bc"	"Indifference Kills"	"Op-Ed Columnist"	NA	"A Refugee Lesson for Europe"	NA	NA	NA	"By Roger Cohen"	NA	1459	1200	67
"1204"	"OK"	"Copyright (c) 2019 The New York Times Company. All Rights Reserved."	"https://www.nytimes.com/2015/08/09/opinion/sunday/ross-douthat-africas-scramble-for-europe.html"	"The Continent’s immigration-driven divisions are likely to worsen as its population stagnates and Africa’s explodes."	"THIS summer, a striking, often tragic story has been playing itself out on the outskirts of Calais in France, at the entrance to the tunnel that connects the European mainland to Great Britain. Thousands of migrants, African and Middle Eastern, have been trying to sneak onto the trucks and trains that traverse the tunnel, cutting through wire fences and evading the police along the way. Ten have died, but enough have succeeded for many more to keep trying, while politicians on both sides of the Channel point fingers and a refugee camp outside Calais remains swollen with would-be subjects of Elizabeth II."	"The Continent’s immigration-driven divisions are likely to worsen as its population stagnates and Africa’s explodes."	"9"	"The New York Times"	"2015-08-08T18:30:04+0000"	"article"	"OpEd"	"Opinion"	"Sunday Review"	"Op-Ed"	"nyt://article/33ccb4c3-d526-5e7a-96dc-a60ff08c1e85"	818	"nyt://article/33ccb4c3-d526-5e7a-96dc-a60ff08c1e85"	"Africa’s Scramble for Europe  "	"Op-Ed Columnist"	NA	"The Scramble for Europe  "	NA	NA	NA	"By Ross Douthat"	NA	1459	1200	67
"1205"	"OK"	"Copyright (c) 2019 The New York Times Company. All Rights Reserved."	"https://www.nytimes.com/interactive/2015/08/28/world/europe/countries-under-strain-from-european-migration-crisis.html"	"European Union officials struggle to cope with the growing crisis."	"European Union officials struggle to cope with the growing crisis."	"European Union officials struggle to cope with the growing crisis."	NA	"The New York Times"	"2015-08-29T00:05:08+0000"	"multimedia"	"World"	"World"	"Europe"	"Interactive Feature"	"nyt://interactive/2a9a618c-81e0-5470-a961-4d36a5f9e484"	0	"nyt://interactive/2a9a618c-81e0-5470-a961-4d36a5f9e484"	"Countries Under the Most Strain in the European Migration Crisis"	NA	NA	NA	NA	NA	NA	NA	NA	1459	1200	67
"1206"	"OK"	"Copyright (c) 2019 The New York Times Company. All Rights Reserved."	"https://www.nytimes.com/2015/09/01/world/europe/austria-migrant-crisis-truck.html"	"People flooding into Europe, and an inability to accommodate them in an organized way, may be starting to fray a commitment to erase old borders."	"VIENNA — The desperate migrants and asylum seekers now flooding into Europe by the tens of thousands, and the inability so far to accommodate them in an organized way, may be starting to fray Europe’s commitment to erase old borders."	"People flooding into Europe, and an inability to accommodate them in an organized way, may be starting to fray a commitment to erase old borders."	"1"	"The New York Times"	"2015-08-31T11:01:00+0000"	"article"	"Foreign"	"World"	"Europe"	"News"	"nyt://article/db34ba7e-90a1-5991-9143-f9e47f3cc8a4"	1371	"nyt://article/db34ba7e-90a1-5991-9143-f9e47f3cc8a4"	"Migrant Crisis Tests Core European Value: Open Borders"	NA	NA	"Crisis Tests European Core Value: Open Borders "	NA	NA	NA	"By Alison Smale and Melissa Eddy"	NA	1459	1200	67
"1207"	"OK"	"Copyright (c) 2019 The New York Times Company. All Rights Reserved."	"https://www.nytimes.com/2016/06/25/us/politics/is-brexit-the-precursor-to-a-donald-trump-presidency-not-so-fast.html"	"Some impulses that drove the vote to leave the European Union are at play in the presidential race, but the differences are just as stark."	"WASHINGTON — Britain’s vote to withdraw from the European Union sent a shudder through the capital on Friday as the forces of economic nationalism and working-class fury forced American political leaders to wonder: Could it happen here?"	"Some impulses that drove the vote to leave the European Union are at play in the presidential race, but the differences are just as stark."	"1"	"The New York Times"	"2016-06-25T01:11:19+0000"	"article"	"Foreign"	"U.S."	"Politics"	"News"	"nyt://article/c8456e0d-585a-56de-97e4-5798d8343ce5"	1205	"nyt://article/c8456e0d-585a-56de-97e4-5798d8343ce5"	"Is ‘Brexit’ the Precursor to a Donald Trump Presidency? Not So Fast"	NA	NA	"Will Pullout Echo in U.S. Election? Not So Fast"	NA	NA	NA	"By Jonathan Martin and Alexander Burns"	NA	1459	1200	67
"1208"	"OK"	"Copyright (c) 2019 The New York Times Company. All Rights Reserved."	"https://www.nytimes.com/2015/12/04/opinion/the-tax-europe-cant-afford-not-to-pay.html"	"The Continent faces grave crises of migration and terrorism, but the biggest threat is financial."	"LONDON — In the capitals of Europe, they are calling in the spies and the generals. I would call in someone far more frightening: an accountant. Europe’s states cannot afford the crises they have on their hands."	"The Continent faces grave crises of migration and terrorism, but the biggest threat is financial."	NA	"The New York Times"	"2015-12-03T12:58:06+0000"	"article"	"OpEd"	"Opinion"	NA	"Op-Ed"	"nyt://article/8752ba6c-3be7-5af5-864d-1e49f93e461e"	1078	"nyt://article/8752ba6c-3be7-5af5-864d-1e49f93e461e"	"The Tax Europe Can’t Afford Not to Pay"	"Op-Ed Contributor"	NA	"The Tax Europe Can’t Afford Not to Pay"	NA	NA	NA	"By Ben Judah"	NA	1459	1200	67
"1209"	"OK"	"Copyright (c) 2019 The New York Times Company. All Rights Reserved."	"https://www.nytimes.com/2016/08/12/us/politics/puerto-rican-voters.html"	"With as many as 1,000 families a month relocating to Florida from Puerto Rico, Democrats aim to register as many coveted new voters as possible."	"KISSIMMEE, Fla. — Bilingual campaign workers fanned out across the event hall, clutching clipboards as they sought prospective voters to register. Handmade signs shot up from the crowd: “Latinos for Hillary” and “Estoy con ella!”"	"With as many as 1,000 families a month relocating to Florida from Puerto Rico, Democrats aim to register as many coveted new voters as possible."	"16"	"The New York Times"	"2016-08-11T15:12:55+0000"	"article"	"National"	"U.S."	"Politics"	"News"	"nyt://article/73435bbe-12ca-5f51-9b63-ed9fa6ce0648"	1218	"nyt://article/73435bbe-12ca-5f51-9b63-ed9fa6ce0648"	"As Puerto Ricans Move to Florida, the Clinton Campaign Is Waiting for Them"	NA	NA	"Clinton Campaign Eyes Puerto Ricans in Florida"	NA	NA	NA	"By Matt Flegenheimer and Amy Chozick"	NA	1459	1200	67
"1210"	"OK"	"Copyright (c) 2019 The New York Times Company. All Rights Reserved."	"https://www.nytimes.com/2015/09/10/world/europe/europe-migrant-crisis-jean-claude-juncker.html"	"The president of the European Commission urged Europeans to remember ancestors who sought refuge from religious persecution and war and famine."	"BRUSSELS — The European Union’s top executive proposed a plan on Wednesday to distribute 160,000 migrants throughout the member nations, even while acknowledging that this measure alone was inadequate to the depth of the crisis."	"The president of the European Commission urged Europeans to remember ancestors who sought refuge from religious persecution and war and famine."	"1"	"The New York Times"	"2015-09-09T09:09:25+0000"	"article"	"Foreign"	"World"	"Europe"	"News"	"nyt://article/5e972737-ee42-512e-8fc2-650b46263a67"	1281	"nyt://article/5e972737-ee42-512e-8fc2-650b46263a67"	"E.U. Nations Urged to Accept 160,000 Migrants"	NA	NA	"E.U. Nations Urged to Accept 160,000 Migrants"	NA	NA	NA	"By James Kanter"	NA	1459	1200	67
"1211"	"OK"	"Copyright (c) 2019 The New York Times Company. All Rights Reserved."	"https://www.nytimes.com/2015/09/10/world/europe/europe-migrant-crisis-jean-claude-juncker.html"	"The president of the European Commission urged Europeans to remember ancestors who sought refuge from religious persecution and war and famine."	"BRUSSELS — The European Union’s top executive proposed a plan on Wednesday to distribute 160,000 migrants throughout the member nations, even while acknowledging that this measure alone was inadequate to the depth of the crisis."	"The president of the European Commission urged Europeans to remember ancestors who sought refuge from religious persecution and war and famine."	"1"	"The New York Times"	"2015-09-09T09:09:25+0000"	"article"	"Foreign"	"World"	"Europe"	"News"	"nyt://article/5e972737-ee42-512e-8fc2-650b46263a67"	1281	"nyt://article/5e972737-ee42-512e-8fc2-650b46263a67"	"E.U. Nations Urged to Accept 160,000 Migrants"	NA	NA	"E.U. Nations Urged to Accept 160,000 Migrants"	NA	NA	NA	"By James Kanter"	NA	1459	1210	76
"1212"	"OK"	"Copyright (c) 2019 The New York Times Company. All Rights Reserved."	"https://www.nytimes.com/2015/08/25/insider/following-the-march-of-migrants-along-the-balkans.html"	"Alison Smale provides an in-depth account of her reporting on the tens of thousands of migrants traveling across the Balkans, a movable feast of despair."	"I set out from my base in Berlin for southern Hungary to write about the wave of tens of thousands of migrants and refugees — many fleeing wars in Iraq, Syria and Afghanistan — that has worked its way up the length of the Balkans in recent days. How, I wondered, even with the skills of our local fixer and translator, Helene Bienvenu, might one expect to find migrants on the move? Or officials willing to talk about the challenges."	"Alison Smale provides an in-depth account of her reporting on the tens of thousands of migrants traveling across the Balkans, a movable feast of despair."	NA	"The New York Times"	"2015-08-25T17:03:04+0000"	"article"	"Insider"	"Times Insider"	NA	"News"	"nyt://article/0938ae30-c08a-583a-8c7b-70016012868a"	889	"nyt://article/0938ae30-c08a-583a-8c7b-70016012868a"	"Following the March of Migrants Along the Balkans"	NA	NA	NA	NA	NA	NA	"By Alison Smale"	NA	1459	1210	76
"1213"	"OK"	"Copyright (c) 2019 The New York Times Company. All Rights Reserved."	"https://www.nytimes.com/2016/02/24/world/europe/russia-germany-trade.html"	"Trade has dropped between the two countries, but some business leaders say they will keep talking and hope for better days."	"BERLIN — Martin Wansleben surveyed the crowd here last Friday, some 400 German and Russian businesspeople and politicians. Lauding the Russian economics minister for attending, he waxed nostalgic for the days of better relations and lucrative trade."	"Trade has dropped between the two countries, but some business leaders say they will keep talking and hope for better days."	NA	"The New York Times"	"2016-02-23T15:26:27+0000"	"article"	"Foreign"	"World"	"Europe"	"News"	"nyt://article/dfed6d10-6442-5a18-a26a-a5409f85ffd6"	705	"nyt://article/dfed6d10-6442-5a18-a26a-a5409f85ffd6"	"Russia and Germany Cling to Fragile Business Ties"	"Letter From Europe"	NA	NA	NA	NA	NA	"By Alison Smale"	NA	1459	1210	76
